block,number,placement,code,coordX,coord-Y,expandX,expand-Y,placeholder,Blok Rumah,Spesifikasi
d64,24,vert,sub5v,2067.5,6771.5,60,144,cyan,D64/24,27/60 (5x12)
d64,23,vert,sub5v,2127.5,6771.5,60,144,cyan,D64/23,27/60 (5x12)
d64,22,vert,sub5v,2187.5,6771.5,60,144,cyan,D64/22,27/60 (5x12)
d64,21,vert,sub5v30,2247.5,6771.5,96,144,deepskyblue,D64/21,27/60 (5x12) +30
d64,1,vert,sub5v30,1071.5,6915.5,96,144,deepskyblue,D64/01,27/60 (5x12) +30
d64,2,vert,sub5v,1167.5,6915.5,60,144,cyan,D64/02,27/60 (5x12)
d64,3,vert,sub5v,1227.5,6915.5,60,144,cyan,D64/03,27/60 (5x12)
d64,4,vert,sub5v,1287.5,6915.5,60,144,cyan,D64/04,27/60 (5x12)
d64,5,vert,sub5v,1347.5,6915.5,60,144,cyan,D64/05,27/60 (5x12)
d64,6,vert,sub5v,1407.5,6915.5,60,144,cyan,D64/06,27/60 (5x12)
d64,7,vert,sub5v,1467.5,6915.5,60,144,cyan,D64/07,27/60 (5x12)
d64,8,vert,sub5v,1527.5,6915.5,60,144,cyan,D64/08,27/60 (5x12)
d64,9,vert,sub5v,1587.5,6915.5,60,144,cyan,D64/09,27/60 (5x12)
d64,10,vert,sub5v,1647.5,6915.5,60,144,cyan,D64/10,27/60 (5x12)
d64,11,vert,sub5v,1707.5,6915.5,60,144,cyan,D64/11,27/60 (5x12)
d64,12,vert,sub5v,1767.5,6915.5,60,144,cyan,D64/12,27/60 (5x12)
d64,13,vert,sub5v,1827.5,6915.5,60,144,cyan,D64/12A,27/60 (5x12)
d64,14,vert,sub5v,1887.5,6915.5,60,144,cyan,D64/14,27/60 (5x12)
d64,15,vert,sub5v,1947.5,6915.5,60,144,cyan,D64/15,27/60 (5x12)
d64,16,vert,sub5v,2007.5,6915.5,60,144,cyan,D64/16,27/60 (5x12)
d64,17,vert,sub5v,2067.5,6915.5,60,144,cyan,D64/17,27/60 (5x12)
d64,18,vert,sub5v,2127.5,6915.5,60,144,cyan,D64/18,27/60 (5x12)
d64,19,vert,sub5v,2187.5,6915.5,60,144,cyan,D64/19,27/60 (5x12)
d64,20,vert,sub5v30,2247.5,6915.5,96,144,deepskyblue,D64/20,27/60 (5x12) +30
d65,40,vert,sub5v30,1071.5,6399.5,96,144,deepskyblue,D65/40,27/60 (5x12) +30
d65,39,vert,sub5v,1167.5,6399.5,60,144,cyan,D65/39,27/60 (5x12)
d65,38,vert,sub5v,1227.5,6399.5,60,144,cyan,D65/38,27/60 (5x12)
d65,37,vert,sub5v,1287.5,6399.5,60,144,cyan,D65/37,27/60 (5x12)
d65,36,vert,sub5v,1347.5,6399.5,60,144,cyan,D65/36,27/60 (5x12)
d65,35,vert,sub5v,1407.5,6399.5,60,144,cyan,D65/35,27/60 (5x12)
d65,34,vert,sub5v,1467.5,6399.5,60,144,cyan,D65/34,27/60 (5x12)
d65,33,vert,sub5v,1527.5,6399.5,60,144,cyan,D65/33,27/60 (5x12)
d65,32,vert,sub5v,1587.5,6399.5,60,144,cyan,D65/32,27/60 (5x12)
d65,31,vert,sub5v,1647.5,6399.5,60,144,cyan,D65/31,27/60 (5x12)
d65,30,vert,sub5v,1707.5,6399.5,60,144,cyan,D65/30,27/60 (5x12)
d65,29,vert,sub5v,1767.5,6399.5,60,144,cyan,D65/29,27/60 (5x12)
d65,28,vert,sub5v,1827.5,6399.5,60,144,cyan,D65/28,27/60 (5x12)
d65,27,vert,sub5v,1887.5,6399.5,60,144,cyan,D65/27,27/60 (5x12)
d65,26,vert,sub5v,1947.5,6399.5,60,144,cyan,D65/26,27/60 (5x12)
d65,25,vert,sub5v,2007.5,6399.5,60,144,cyan,D65/25,27/60 (5x12)
d65,24,vert,sub5v,2067.5,6399.5,60,144,cyan,D65/24,27/60 (5x12)
d65,23,vert,sub5v,2127.5,6399.5,60,144,cyan,D65/23,27/60 (5x12)
d65,22,vert,sub5v,2187.5,6399.5,60,144,cyan,D65/22,27/60 (5x12)
d65,21,vert,sub5v30,2247.5,6399.5,96,144,deepskyblue,D65/21,27/60 (5x12) +30
d65,1,vert,sub5v30,1071.5,6543.5,96,144,deepskyblue,D65/01,27/60 (5x12) +30
d65,2,vert,sub5v,1167.5,6543.5,60,144,cyan,D65/02,27/60 (5x12)
d65,3,vert,sub5v,1227.5,6543.5,60,144,cyan,D65/03,27/60 (5x12)
d65,4,vert,sub5v,1287.5,6543.5,60,144,cyan,D65/04,27/60 (5x12)
d65,5,vert,sub5v,1347.5,6543.5,60,144,cyan,D65/05,27/60 (5x12)
d65,6,vert,sub5v,1407.5,6543.5,60,144,cyan,D65/06,27/60 (5x12)
d65,7,vert,sub5v,1467.5,6543.5,60,144,cyan,D65/07,27/60 (5x12)
d65,8,vert,sub5v,1527.5,6543.5,60,144,cyan,D65/08,27/60 (5x12)
d65,9,vert,sub5v,1587.5,6543.5,60,144,cyan,D65/09,27/60 (5x12)
d65,10,vert,sub5v,1647.5,6543.5,60,144,cyan,D65/10,27/60 (5x12)
d65,11,vert,sub5v,1707.5,6543.5,60,144,cyan,D65/11,27/60 (5x12)
d65,12,vert,sub5v,1767.5,6543.5,60,144,cyan,D65/12,27/60 (5x12)
d65,13,vert,sub5v,1827.5,6543.5,60,144,cyan,D65/12A,27/60 (5x12)
d65,14,vert,sub5v,1887.5,6543.5,60,144,cyan,D65/14,27/60 (5x12)
d65,15,vert,sub5v,1947.5,6543.5,60,144,cyan,D65/15,27/60 (5x12)
d65,16,vert,sub5v,2007.5,6543.5,60,144,cyan,D65/16,27/60 (5x12)
d65,17,vert,sub5v,2067.5,6543.5,60,144,cyan,D65/17,27/60 (5x12)
d65,18,vert,sub5v,2127.5,6543.5,60,144,cyan,D65/18,27/60 (5x12)
d65,19,vert,sub5v,2187.5,6543.5,60,144,cyan,D65/19,27/60 (5x12)
d65,20,vert,sub5v30,2247.5,6543.5,96,144,deepskyblue,D65/20,27/60 (5x12) +30
d66,27,vert,sub5v,1887.5,6027.5,60,144,cyan,D66/27,27/60 (5x12)
d66,26,vert,sub5v,1947.5,6027.5,60,144,cyan,D66/26,27/60 (5x12)
d66,25,vert,sub5v,2007.5,6027.5,60,144,cyan,D66/25,27/60 (5x12)
d66,24,vert,sub5v,2067.5,6027.5,60,144,cyan,D66/24,27/60 (5x12)
d66,23,vert,sub5v,2127.5,6027.5,60,144,cyan,D66/23,27/60 (5x12)
d66,22,vert,sub5v,2187.5,6027.5,60,144,cyan,D66/22,27/60 (5x12)
d66,21,vert,sub5v30,2247.5,6027.5,96,144,deepskyblue,D66/21,27/60 (5x12) +30
d66,14,vert,sub5v,1887.5,6171.5,60,144,cyan,D66/14,27/60 (5x12)
d66,15,vert,sub5v,1947.5,6171.5,60,144,cyan,D66/15,27/60 (5x12)
d66,16,vert,sub5v,2007.5,6171.5,60,144,cyan,D66/16,27/60 (5x12)
d66,17,vert,sub5v,2067.5,6171.5,60,144,cyan,D66/17,27/60 (5x12)
d66,18,vert,sub5v,2127.5,6171.5,60,144,cyan,D66/18,27/60 (5x12)
d66,19,vert,sub5v,2187.5,6171.5,60,144,cyan,D66/19,27/60 (5x12)
d66,20,vert,sub5v30,2247.5,6171.5,96,144,deepskyblue,D66/20,27/60 (5x12) +30
d72,33,,subv,1989.5,5187.5,72,120,lightgreen,D72/33,27/60 (6x10)
d72,32,,subv,2061.5,5187.5,72,120,lightgreen,D72/32,27/60 (6x10)
d72,31,,subv,2133.5,5187.5,72,120,lightgreen,D72/31,27/60 (6x10)
d72,30,,subv,2205.5,5187.5,72,120,lightgreen,D72/30,27/60 (6x10)
d73,33,,subv,1989.5,4863.5,72,120,lightgreen,D73/33,27/60 (6x10)
d73,32,,subv,2061.5,4863.5,72,120,lightgreen,D73/32,27/60 (6x10)
d73,31,,subv,2133.5,4863.5,72,120,lightgreen,D73/31,27/60 (6x10)
d73,30,,subv,2205.5,4863.5,72,120,lightgreen,D73/30,27/60 (6x10)
d73,14,,subv,1989.5,4983.5,72,120,lightgreen,D73/14,27/60 (6x10)
d73,15,,subv,2061.5,4983.5,72,120,lightgreen,D73/15,27/60 (6x10)
d73,16,,subv,2133.5,4983.5,72,120,lightgreen,D73/16,27/60 (6x10)
d73,17,,subv,2205.5,4983.5,72,120,lightgreen,D73/17,27/60 (6x10)
d74,14,,subv,1989.5,4659.5,72,120,lightgreen,D74/14,27/60 (6x10)
d74,15,,subv,2061.5,4659.5,72,120,lightgreen,D74/15,27/60 (6x10)
d74,16,,subv,2133.5,4659.5,72,120,lightgreen,D74/16,27/60 (6x10)
d74,17,,subv,2205.5,4659.5,72,120,lightgreen,D74/17,27/60 (6x10)
d76,40,vert,sub5v30,2415.5,6027.5,96,144,deepskyblue,D76/40,27/60 (5x12) +30
d76,39,vert,sub5v,2511.5,6027.5,60,144,cyan,D76/39,27/60 (5x12)
d76,38,vert,sub5v,2571.5,6027.5,60,144,cyan,D76/38,27/60 (5x12)
d76,37,vert,sub5v,2631.5,6027.5,60,144,cyan,D76/37,27/60 (5x12)
d76,36,vert,sub5v,2691.5,6027.5,60,144,cyan,D76/36,27/60 (5x12)
d76,35,vert,sub5v,2751.5,6027.5,60,144,cyan,D76/35,27/60 (5x12)
d76,34,vert,sub5v,2811.5,6027.5,60,144,cyan,D76/34,27/60 (5x12)
d76,33,vert,sub5v,2871.5,6027.5,60,144,cyan,D76/33,27/60 (5x12)
d76,32,vert,sub5v,2931.5,6027.5,60,144,cyan,D76/32,27/60 (5x12)
d76,31,vert,sub5v,2991.5,6027.5,60,144,cyan,D76/31,27/60 (5x12)
d76,30,vert,sub5v,3051.5,6027.5,60,144,cyan,D76/30,27/60 (5x12)
d76,29,vert,sub5v,3111.5,6027.5,60,144,cyan,D76/29,27/60 (5x12)
d76,28,vert,sub5v,3171.5,6027.5,60,144,cyan,D76/28,27/60 (5x12)
d76,27,vert,sub5v,3231.5,6027.5,60,144,cyan,D76/27,27/60 (5x12)
d76,26,vert,sub5v,3291.5,6027.5,60,144,cyan,D76/26,27/60 (5x12)
d76,25,vert,sub5v,3351.5,6027.5,60,144,cyan,D76/25,27/60 (5x12)
d76,24,vert,sub5v,3411.5,6027.5,60,144,cyan,D76/24,27/60 (5x12)
d76,23,vert,sub5v,3471.5,6027.5,60,144,cyan,D76/23,27/60 (5x12)
d76,22,vert,sub5v,3531.5,6027.5,60,144,cyan,D76/22,27/60 (5x12)
d76,21,vert,sub5v50,3591.5,6027.5,120,144,darkcyan,D76/21,27/60 (5x12) +50
d76,1,vert,sub5v30,2415.5,6171.5,96,144,deepskyblue,D76/01,27/60 (5x12) +30
d76,2,vert,sub5v,2511.5,6171.5,60,144,cyan,D76/02,27/60 (5x12)
d76,3,vert,sub5v,2571.5,6171.5,60,144,cyan,D76/03,27/60 (5x12)
d76,4,vert,sub5v,2631.5,6171.5,60,144,cyan,D76/04,27/60 (5x12)
d76,5,vert,sub5v,2691.5,6171.5,60,144,cyan,D76/05,27/60 (5x12)
d76,6,vert,sub5v,2751.5,6171.5,60,144,cyan,D76/06,27/60 (5x12)
d76,7,vert,sub5v,2811.5,6171.5,60,144,cyan,D76/07,27/60 (5x12)
d76,8,vert,sub5v,2871.5,6171.5,60,144,cyan,D76/08,27/60 (5x12)
d76,9,vert,sub5v,2931.5,6171.5,60,144,cyan,D76/09,27/60 (5x12)
d76,10,vert,sub5v,2991.5,6171.5,60,144,cyan,D76/10,27/60 (5x12)
d76,11,vert,sub5v,3051.5,6171.5,60,144,cyan,D76/11,27/60 (5x12)
d76,12,vert,sub5v,3111.5,6171.5,60,144,cyan,D76/12,27/60 (5x12)
d76,13,vert,sub5v,3171.5,6171.5,60,144,cyan,D76/12A,27/60 (5x12)
d76,14,vert,sub5v,3231.5,6171.5,60,144,cyan,D76/14,27/60 (5x12)
d76,15,vert,sub5v,3291.5,6171.5,60,144,cyan,D76/15,27/60 (5x12)
d76,16,vert,sub5v,3351.5,6171.5,60,144,cyan,D76/16,27/60 (5x12)
d76,17,,sub5v,3375.5,6171.5,60,144,cyan,D76/17,27/60 (5x12)
d76,18,,sub5v,3435.5,6171.5,60,144,cyan,D76/18,27/60 (5x12)
d76,19,,sub5v,3495.5,6171.5,60,144,cyan,D76/19,27/60 (5x12)
d76,20,,sub5v20,3555.5,6171.5,84,144,skyblue,D76/20,27/60 (5x12) +20
d77,40,vert,sub5v30,2415.5,6399.5,96,144,deepskyblue,D77/40,27/60 (5x12) +30
d77,39,vert,sub5v,2511.5,6399.5,60,144,cyan,D77/39,27/60 (5x12)
d77,38,vert,sub5v,2571.5,6399.5,60,144,cyan,D77/38,27/60 (5x12)
d77,37,vert,sub5v,2631.5,6399.5,60,144,cyan,D77/37,27/60 (5x12)
d77,36,vert,sub5v,2691.5,6399.5,60,144,cyan,D77/36,27/60 (5x12)
d77,35,vert,sub5v,2751.5,6399.5,60,144,cyan,D77/35,27/60 (5x12)
d77,34,vert,sub5v,2811.5,6399.5,60,144,cyan,D77/34,27/60 (5x12)
d77,33,vert,sub5v,2871.5,6399.5,60,144,cyan,D77/33,27/60 (5x12)
d77,32,vert,sub5v,2931.5,6399.5,60,144,cyan,D77/32,27/60 (5x12)
d77,31,vert,sub5v,2991.5,6399.5,60,144,cyan,D77/31,27/60 (5x12)
d77,30,vert,sub5v30,3051.5,6399.5,96,144,deepskyblue,D77/30,27/60 (5x12) +30
d77,29,,sub5v,3147.5,6399.5,60,144,cyan,D77/29,27/60 (5x12)
d77,28,,sub5v,3207.5,6399.5,60,144,cyan,D77/28,27/60 (5x12)
d77,27,vert,sub5v30,3201.5,6399.5,96,144,deepskyblue,D77/27,27/60 (5x12) +30
d77,26,vert,sub5v,3297.5,6399.5,60,144,cyan,D77/26,27/60 (5x12)
d77,25,,sub5v,3357.5,6399.5,60,144,cyan,D77/25,27/60 (5x12)
d77,24,,sub5v,3417.5,6399.5,60,144,cyan,D77/24,27/60 (5x12)
d77,23,,sub5v,3477.5,6399.5,60,144,cyan,D77/23,27/60 (5x12)
d77,22,,sub5v,3537.5,6399.5,60,144,cyan,D77/22,27/60 (5x12)
d77,21,,sub5v20,3597.5,6399.5,84,144,skyblue,D77/21,27/60 (5x12) +20
d77,1,vert,sub5v30,2415.5,6543.5,96,144,deepskyblue,D77/01,27/60 (5x12) +30
d77,2,vert,sub5v,2511.5,6543.5,60,144,cyan,D77/02,27/60 (5x12)
d77,3,vert,sub5v,2571.5,6543.5,60,144,cyan,D77/03,27/60 (5x12)
d77,4,vert,sub5v,2631.5,6543.5,60,144,cyan,D77/04,27/60 (5x12)
d77,5,vert,sub5v,2691.5,6543.5,60,144,cyan,D77/05,27/60 (5x12)
d77,6,vert,sub5v,2751.5,6543.5,60,144,cyan,D77/06,27/60 (5x12)
d77,7,vert,sub5v,2811.5,6543.5,60,144,cyan,D77/07,27/60 (5x12)
d77,8,vert,sub5v,2871.5,6543.5,60,144,cyan,D77/08,27/60 (5x12)
d77,9,vert,sub5v,2931.5,6543.5,60,144,cyan,D77/09,27/60 (5x12)
d77,10,vert,sub5v,2991.5,6543.5,60,144,cyan,D77/10,27/60 (5x12)
d77,11,vert,sub5v30,3051.5,6543.5,96,144,deepskyblue,D77/11,27/60 (5x12) +30
d77,12,,sub5v,3075.5,6543.5,60,144,cyan,D77/12,27/60 (5x12)
d77,13,,sub5v,3135.5,6543.5,60,144,cyan,D77/12A,27/60 (5x12)
d77,14,,sub5v,3195.5,6543.5,60,144,cyan,D77/14,27/60 (5x12)
d77,15,,sub5v,3255.5,6543.5,60,144,cyan,D77/15,27/60 (5x12)
d77,16,,sub5v,3315.5,6543.5,60,144,cyan,D77/16,27/60 (5x12)
d77,17,,sub5v,3375.5,6543.5,60,144,cyan,D77/17,27/60 (5x12)
d77,18,,sub5v,3435.5,6543.5,60,144,cyan,D77/18,27/60 (5x12)
d77,19,,sub5v,3495.5,6543.5,60,144,cyan,D77/19,27/60 (5x12)
d77,20,,sub5v20,3555.5,6543.5,84,144,skyblue,D77/20,27/60 (5x12) +20
d78,40,vert,sub5v30,2415.5,6771.5,96,144,deepskyblue,D78/40,27/60 (5x12) +30
d78,39,vert,sub5v,2511.5,6771.5,60,144,cyan,D78/39,27/60 (5x12)
d78,38,vert,sub5v,2571.5,6771.5,60,144,cyan,D78/38,27/60 (5x12)
d78,37,vert,sub5v,2631.5,6771.5,60,144,cyan,D78/37,27/60 (5x12)
d78,36,vert,sub5v,2691.5,6771.5,60,144,cyan,D78/36,27/60 (5x12)
d78,35,vert,sub5v,2751.5,6771.5,60,144,cyan,D78/35,27/60 (5x12)
d78,34,vert,sub5v,2811.5,6771.5,60,144,cyan,D78/34,27/60 (5x12)
d78,33,vert,sub5v,2871.5,6771.5,60,144,cyan,D78/33,27/60 (5x12)
d78,32,vert,sub5v,2931.5,6771.5,60,144,cyan,D78/32,27/60 (5x12)
d78,31,vert,sub5v30,2991.5,6771.5,96,144,deepskyblue,D78/31,27/60 (5x12) +30
d78,30,,sub5v,3015.5,6771.5,60,144,cyan,D78/30,27/60 (5x12)
d78,29,,sub5v,3075.5,6771.5,60,144,cyan,D78/29,27/60 (5x12)
d78,28,,sub5v,3135.5,6771.5,60,144,cyan,D78/28,27/60 (5x12)
d78,27,,sub5v,3195.5,6771.5,60,144,cyan,D78/27,27/60 (5x12)
d78,26,,sub5v,3255.5,6771.5,60,144,cyan,D78/26,27/60 (5x12)
d78,25,,sub5v,3315.5,6771.5,60,144,cyan,D78/25,27/60 (5x12)
d78,24,,sub5v,3375.5,6771.5,60,144,cyan,D78/24,27/60 (5x12)
d78,23,,sub5v,3435.5,6771.5,60,144,cyan,D78/23,27/60 (5x12)
d78,22,,sub5v,3495.5,6771.5,60,144,cyan,D78/22,27/60 (5x12)
d78,21,,sub5v20,3555.5,6771.5,84,144,skyblue,D78/21,27/60 (5x12) +20
d78,1,vert,sub5v30,2415.5,6915.5,96,144,deepskyblue,D78/01,27/60 (5x12) +30
d78,2,vert,sub5v,2511.5,6915.5,60,144,cyan,D78/02,27/60 (5x12)
d78,3,vert,sub5v,2571.5,6915.5,60,144,cyan,D78/03,27/60 (5x12)
d78,4,vert,sub5v,2631.5,6915.5,60,144,cyan,D78/04,27/60 (5x12)
d78,5,vert,sub5v,2691.5,6915.5,60,144,cyan,D78/05,27/60 (5x12)
d78,6,vert,sub5v,2751.5,6915.5,60,144,cyan,D78/06,27/60 (5x12)
d78,7,vert,sub5v,2811.5,6915.5,60,144,cyan,D78/07,27/60 (5x12)
d78,8,vert,sub5v,2871.5,6915.5,60,144,cyan,D78/08,27/60 (5x12)
d78,9,vert,sub5v,2931.5,6915.5,60,144,cyan,D78/09,27/60 (5x12)
d78,10,vert,sub5v30,2991.5,6915.5,96,144,deepskyblue,D78/10,27/60 (5x12) +30
d78,11,,sub5v,3015.5,6915.5,60,144,cyan,D78/11,27/60 (5x12)
d78,12,,sub5v,3075.5,6915.5,60,144,cyan,D78/12,27/60 (5x12)
d78,13,,sub5v,3135.5,6915.5,60,144,cyan,D78/12A,27/60 (5x12)
d78,14,,sub5v,3195.5,6915.5,60,144,cyan,D78/14,27/60 (5x12)
d78,15,,sub5v,3255.5,6915.5,60,144,cyan,D78/15,27/60 (5x12)
d78,16,,sub5v,3315.5,6915.5,60,144,cyan,D78/16,27/60 (5x12)
d78,17,,sub5v,3375.5,6915.5,60,144,cyan,D78/17,27/60 (5x12)
d78,18,,sub5v,3435.5,6915.5,60,144,cyan,D78/18,27/60 (5x12)
d78,19,,sub5v,3495.5,6915.5,60,144,cyan,D78/19,27/60 (5x12)
d78,20,,sub5v20,3555.5,6915.5,84,144,skyblue,D78/20,27/60 (5x12) +20
d79,5,horz,subh30,3015.5,5511.5,120,108,limegreen,D79/05,27/60 (6x10) +30
d79,4,horz,subh,3015.5,5619.5,120,72,lightgreen,D79/04,27/60 (6x10)
d79,3,horz,subh,3015.5,5691.5,120,72,lightgreen,D79/03,27/60 (6x10)
d79,2,horz,subh,3015.5,5763.5,120,72,lightgreen,D79/02,27/60 (6x10)
d79,1,horz,subh30,3015.5,5835.5,120,108,limegreen,D79/01,27/60 (6x10) +30
d79,52,horz,subh30,3135.5,5511.5,120,108,limegreen,D79/52,27/60 (6x10) +30
d79,53,horz,subh,3135.5,5619.5,120,72,lightgreen,D79/53,27/60 (6x10)
d79,54,horz,subh,3135.5,5691.5,120,72,lightgreen,D79/54,27/60 (6x10)
d79,55,horz,subh,3135.5,5763.5,120,72,lightgreen,D79/55,27/60 (6x10)
d79,56,horz,subh30,3135.5,5835.5,120,108,limegreen,D79/56,27/60 (6x10) +30
d80,52,horz,subh30,2811.5,5511.5,120,108,limegreen,D80/52,27/60 (6x10) +30
d80,53,horz,subh,2811.5,5619.5,120,72,lightgreen,D80/53,27/60 (6x10)
d80,54,horz,subh,2811.5,5691.5,120,72,lightgreen,D80/54,27/60 (6x10)
d80,55,horz,subh,2811.5,5763.5,120,72,lightgreen,D80/55,27/60 (6x10)
d80,56,horz,subh30,2811.5,5835.5,120,108,limegreen,D80/56,27/60 (6x10) +30
d81k,7,,comv,2866.5,4191.5,72,144,violet,D81K/07,36/72 (6x12)
d81k,8,vert,comv,2973.5,4191.5,72,144,violet,D81K/08,36/72 (6x12)
d81k,9,vert,comv,3045.5,4191.5,72,144,violet,D81K/09,36/72 (6x12)
d81k,10,vert,comv,3117.5,4191.5,72,144,violet,D81K/10,36/72 (6x12)
d81k,11,vert,comv,3189.5,4191.5,72,144,violet,D81K/11,36/72 (6x12)
d81k,12,vert,comv,3261.5,4191.5,72,144,violet,D81K/12,36/72 (6x12)
d81k,13,vert,comv,3333.5,4191.5,72,144,violet,D81K/12A,36/72 (6x12)
d81k,14,vert,comv,3405.5,4191.5,72,144,violet,D81K/14,36/72 (6x12)
d81k,15,vert,comv,3477.5,4191.5,72,144,violet,D81K/15,36/72 (6x12)
d81k,16,vert,comv,3549.5,4191.5,72,144,violet,D81K/16,36/72 (6x12)
d81k,17,vert,comv,3621.5,4191.5,72,144,violet,D81K/17,36/72 (6x12)
d81k,18,vert,comv,3693.5,4191.5,72,144,violet,D81K/18,36/72 (6x12)
d81k,19,vert,comv,3765.5,4191.5,72,144,violet,D81K/19,36/72 (6x12)
d81k,20,vert,comv15,3837.5,4191.5,90,144,mediumvioletred,D81K/20,36/72 (6x12) +15
d81k,40,,subv,2901.5,4335.5,72,120,lightgreen,D81K/40,27/60 (6x10)
d81k,39,vert,subv,2973.5,4335.5,72,120,lightgreen,D81K/39,27/60 (6x10)
d81k,38,vert,subv,3045.5,4335.5,72,120,lightgreen,D81K/38,27/60 (6x10)
d81k,37,vert,subv,3117.5,4335.5,72,120,lightgreen,D81K/37,27/60 (6x10)
d81k,36,vert,subv,3189.5,4335.5,72,120,lightgreen,D81K/36,27/60 (6x10)
d81k,35,vert,subv,3261.5,4335.5,72,120,lightgreen,D81K/35,27/60 (6x10)
d81k,34,vert,subv,3333.5,4335.5,72,120,lightgreen,D81K/34,27/60 (6x10)
d81k,33,vert,subv,3405.5,4335.5,72,120,lightgreen,D81K/33,27/60 (6x10)
d81k,32,vert,subv,3477.5,4335.5,72,120,lightgreen,D81K/32,27/60 (6x10)
d81k,31,vert,subv,3549.5,4335.5,72,120,lightgreen,D81K/31,27/60 (6x10)
d81k,30,vert,subv,3621.5,4335.5,72,120,lightgreen,D81K/30,27/60 (6x10)
d81k,29,vert,subv,3693.5,4335.5,72,120,lightgreen,D81K/29,27/60 (6x10)
d81k,28,vert,subv,3765.5,4335.5,72,120,lightgreen,D81K/28,27/60 (6x10)
d81k,27,vert,subv15,3837.5,4335.5,90,120,yellow,D81K/27,27/60 (6x10) +15
d82,46,,subv,2433.5,5187.5,72,120,lightgreen,D82/46,27/60 (6x10)
d82,45,,subv,2505.5,5187.5,72,120,lightgreen,D82/45,27/60 (6x10)
d82,44,,subv,2577.5,5187.5,72,120,lightgreen,D82/44,27/60 (6x10)
d82,43,,subv,2649.5,5187.5,72,120,lightgreen,D82/43,27/60 (6x10)
d82,42,,subv,2721.5,5187.5,72,120,lightgreen,D82/42,27/60 (6x10)
d82,41,,subv,2793.5,5187.5,72,120,lightgreen,D82/41,27/60 (6x10)
d82,40,,subv,2865.5,5187.5,72,120,lightgreen,D82/40,27/60 (6x10)
d82,39,,subv,2937.5,5187.5,72,120,lightgreen,D82/39,27/60 (6x10)
d82,38,,subv,3009.5,5187.5,72,120,lightgreen,D82/38,27/60 (6x10)
d82,37,,subv,3081.5,5187.5,72,120,lightgreen,D82/37,27/60 (6x10)
d82,36,vert,subv30,3153.5,5187.5,108,120,limegreen,D82/36,27/60 (6x10) +30
d82,35,vert,subv,3261.5,5187.5,72,120,lightgreen,D82/35,27/60 (6x10)
d82,34,vert,subv,3333.5,5187.5,72,120,lightgreen,D82/34,27/60 (6x10)
d82,33,vert,subv,3405.5,5187.5,72,120,lightgreen,D82/33,27/60 (6x10)
d82,32,vert,subv,3477.5,5187.5,72,120,lightgreen,D82/32,27/60 (6x10)
d82,31,vert,subv,3549.5,5187.5,72,120,lightgreen,D82/31,27/60 (6x10)
d82,30,vert,subv30,3621.5,5187.5,108,120,limegreen,D82/30,27/60 (6x10) +30
d82,6,,subv,2793.5,5307.5,72,120,lightgreen,D82/06,27/60 (6x10)
d82,7,,subv,2865.5,5307.5,72,120,lightgreen,D82/07,27/60 (6x10)
d82,8,,subv,2937.5,5307.5,72,120,lightgreen,D82/08,27/60 (6x10)
d82,9,,subv,3009.5,5307.5,72,120,lightgreen,D82/09,27/60 (6x10)
d82,10,,subv,3081.5,5307.5,72,120,lightgreen,D82/10,27/60 (6x10)
d82,11,vert,subv30,3153.5,5307.5,108,120,limegreen,D82/11,27/60 (6x10) +30
d82,12,vert,subv,3261.5,5307.5,72,120,lightgreen,D82/12,27/60 (6x10)
d82,13,vert,subv,3333.5,5307.5,72,120,lightgreen,D82/12A,27/60 (6x10)
d82,14,vert,subv,3405.5,5307.5,72,120,lightgreen,D82/14,27/60 (6x10)
d82,15,vert,subv,3477.5,5307.5,72,120,lightgreen,D82/15,27/60 (6x10)
d82,16,vert,subv,3549.5,5307.5,72,120,lightgreen,D82/16,27/60 (6x10)
d82,17,vert,subv30,3621.5,5307.5,108,120,limegreen,D82/17,27/60 (6x10) +30
d82k,41,horz,subh30,3807.5,4539.5,120,108,limegreen,D82K/41,27/60 (6x10) +30
d82k,42,horz,subh,3807.5,4647.5,120,72,lightgreen,D82K/42,27/60 (6x10)
d82k,43,horz,subh,3807.5,4719.5,120,72,lightgreen,D82K/43,27/60 (6x10)
d82k,44,horz,subh,3807.5,4791.5,120,72,lightgreen,D82K/44,27/60 (6x10)
d82k,45,horz,subh,3807.5,4863.5,120,72,lightgreen,D82K/45,27/60 (6x10)
d82k,46,horz,subh,3807.5,4935.5,120,72,lightgreen,D82K/46,27/60 (6x10)
d82k,47,horz,subh,3807.5,5007.5,120,72,lightgreen,D82K/47,27/60 (6x10)
d82k,48,horz,subh,3807.5,5079.5,120,72,lightgreen,D82K/48,27/60 (6x10)
d82k,49,horz,subh,3807.5,5151.5,120,72,lightgreen,D82K/49,27/60 (6x10)
d82k,50,horz,subh,3807.5,5223.5,120,72,lightgreen,D82K/50,27/60 (6x10)
d82k,51,horz,subh,3807.5,5295.5,120,72,lightgreen,D82K/51,27/60 (6x10)
d82k,52,horz,subh,3807.5,5367.5,120,72,lightgreen,D82K/52,27/60 (6x10)
d82k,53,horz,subh,3807.5,5439.5,120,72,lightgreen,D82K/53,27/60 (6x10)
d82k,54,horz,subh,3807.5,5511.5,120,72,lightgreen,D82K/54,27/60 (6x10)
d82k,55,horz,subh,3807.5,5583.5,120,72,lightgreen,D82K/55,27/60 (6x10)
